time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
49.531684 , 4.331292,49.553656 , 1.106344,49.585654 , 4.294557,49.604654 , 32.448234,49.624651 , 10.492007,49.675649 , 14.800000,49.855342 , 15.100000
50.548674 , 4.329359,50.580087 , 1.104411,50.606043 , 4.290690,50.622769 , 32.432143,50.656372 , 10.516144,50.691675 , 14.800000,50.872729 , 15.100000
51.569703 , 4.325492,51.607495 , 1.104411,51.623723 , 4.289724,51.639679 , 32.391915,51.671658 , 10.475916,51.708647 , 14.700000,51.889655 , 15.100000
52.586667 , 4.321625,52.623667 , 1.104411,52.639652 , 4.284890,52.655654 , 32.351688,52.686654 , 10.387415,52.724648 , 14.700000,52.906747 , 15.100000
53.610724 , 4.319692,53.648060 , 1.103444,53.663721 , 4.281990,53.679677 , 32.335597,53.701658 , 10.323051,53.741705 , 14.700000,53.923666 , 15.100000
54.627694 , 4.316792,54.663661 , 1.103444,54.679651 , 4.280057,54.695652 , 32.303415,54.716653 , 10.218459,54.757646 , 14.700000,54.940651 , 15.100000
55.644676 , 4.313891,55.678669 , 1.103444,55.694655 , 4.277156,55.710656 , 32.255142,55.731654 , 10.073640,55.774649 , 14.700000,55.957681 , 15.100000
56.671730 , 4.310025,56.694678 , 1.103444,56.710656 , 4.273290,56.731154 , 32.231005,56.760603 , 10.025367,56.794555 , 14.700000,56.974683 , 15.100000
57.688677 , 4.309058,57.709655 , 1.102478,57.725652 , 4.272323,57.746651 , 32.206868,57.775651 , 9.920775,57.811651 , 14.700000,57.991644 , 15.100000
58.705675 , 4.307124,58.724658 , 1.102478,58.740651 , 4.270389,58.761650 , 32.198823,58.790652 , 9.816183,58.844365 , 14.700000,59.044253 , 15.100000
59.724307 , 4.304224,59.760963 , 1.102478,59.784543 , 4.268456,59.801741 , 32.166641,59.821203 , 9.743774,59.874075 , 14.700000,60.060665 , 15.100000
60.743677 , 4.303258,60.776657 , 1.102478,60.799657 , 4.266523,60.817655 , 32.158595,60.836653 , 9.711592,60.890648 , 14.700000,61.084758 , 15.100000
61.760676 , 4.302291,61.791658 , 1.101511,61.814652 , 4.265556,61.852118 , 32.158595,61.872613 , 9.687455,61.908527 , 14.600000,62.117922 , 15.100000
62.785150 , 4.300358,62.813424 , 1.101511,62.853657 , 4.262656,62.872994 , 32.158595,62.888718 , 9.631136,62.924662 , 14.600000,63.134652 , 15.100000
63.801668 , 4.298424,63.830655 , 1.101511,63.868658 , 4.260722,63.888656 , 32.142504,63.904652 , 9.615045,63.941650 , 14.600000,64.157995 , 15.100000
64.817685 , 4.296491,64.854132 , 1.101511,64.886546 , 4.259756,64.911536 , 32.150550,64.927724 , 9.607000,64.957659 , 14.600000,65.174632 , 15.100000
65.855681 , 4.295524,65.876684 , 1.101511,65.903703 , 4.258789,65.926670 , 32.158595,65.942659 , 9.582863,65.973651 , 14.600000,66.191662 , 15.100000
66.872687 , 4.293591,66.891659 , 1.101511,66.919656 , 4.256856,66.941654 , 32.166641,66.957653 , 9.582863,66.990648 , 14.600000,67.208682 , 15.100000
