time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
31.661546 , 4.036445,30.661284 , 1.159513,30.680815 , 3.774467,30.751917 , 33.035557,30.779239 , 13.943536,30.825166 , 16.700001,30.905292 , 24.900000
32.679153 , 4.036445,31.677205 , 1.159513,31.697149 , 3.776400,31.767127 , 33.035557,31.808125 , 13.927445,31.842122 , 16.700001,31.922120 , 24.900000
33.712690 , 4.036445,32.695129 , 1.159513,32.712129 , 3.776400,32.782124 , 33.035557,32.823128 , 13.927445,32.858122 , 16.700001,32.961332 , 24.900000
34.730149 , 4.036445,33.737301 , 1.159513,33.762282 , 3.776400,33.801218 , 33.035557,33.858154 , 13.911354,33.878353 , 16.800001,33.977156 , 24.900000
35.747150 , 4.038379,34.753153 , 1.159513,34.780129 , 3.776400,34.817135 , 33.011420,34.874125 , 13.903308,34.894121 , 16.700001,34.993120 , 24.900000
36.769737 , 4.038379,35.768130 , 1.159513,35.795125 , 3.777367,35.832124 , 33.011420,35.889125 , 13.903308,35.930981 , 16.700001,36.027261 , 24.900000
37.787139 , 4.038379,36.787219 , 1.159513,36.810119 , 3.777367,36.860318 , 33.011420,36.913659 , 13.887217,36.947156 , 16.800001,37.044119 , 24.900000
38.804160 , 4.038379,37.803148 , 1.159513,37.825138 , 3.778334,37.876129 , 32.995329,37.929135 , 13.895263,37.964123 , 16.700001,38.061120 , 24.900000
39.821175 , 4.038379,38.820130 , 1.159513,38.840129 , 3.778334,38.891127 , 32.995329,38.953316 , 13.879172,38.997293 , 16.800001,39.078143 , 24.800001
40.838153 , 4.038379,39.837152 , 1.159513,39.863534 , 3.777367,39.918069 , 32.979238,39.983151 , 13.879172,40.014124 , 16.800001,40.095118 , 24.800001
41.855144 , 4.039346,40.854130 , 1.159513,40.879126 , 3.778334,40.933136 , 32.979238,40.998130 , 13.879172,41.031124 , 16.800001,41.112121 , 24.900000
42.895791 , 4.039346,41.871131 , 1.159513,41.894127 , 3.778334,41.972454 , 32.979238,42.029854 , 13.863080,42.049183 , 16.800001,42.134626 , 24.900000
43.913156 , 4.039346,42.925002 , 1.159513,42.941200 , 3.778334,42.988136 , 32.979238,43.047131 , 13.855035,43.066126 , 16.800001,43.151124 , 24.900000
44.940372 , 4.039346,43.940132 , 1.159513,43.957138 , 3.778334,44.004129 , 32.963147,44.062126 , 13.863080,44.082122 , 16.800001,44.188589 , 24.900000
45.957173 , 4.039346,44.958503 , 1.159513,44.978246 , 3.779300,45.041302 , 32.963147,45.078169 , 13.863080,45.122010 , 16.800001,45.205174 , 24.900000
46.974162 , 4.040312,45.974135 , 1.159513,45.994132 , 3.779300,46.070127 , 32.963147,46.094124 , 13.863080,46.138122 , 16.700001,46.221119 , 24.900000
47.997379 , 4.040312,46.990126 , 1.159513,47.009126 , 3.779300,47.085126 , 32.947056,47.109134 , 13.863080,47.155123 , 16.700001,47.243154 , 24.900000
49.014161 , 4.040312,48.037302 , 1.159513,48.066225 , 3.780267,48.103913 , 32.955102,48.129815 , 13.846989,48.179041 , 16.800001,48.260157 , 24.900000
50.031162 , 4.040312,49.054133 , 1.159513,49.082132 , 3.780267,49.124128 , 32.947056,49.148127 , 13.846989,49.195137 , 16.800001,49.277122 , 24.900000
51.057373 , 4.040312,50.069145 , 1.159513,50.097141 , 3.779300,50.139133 , 32.955102,50.164504 , 13.846989,50.219978 , 16.800001,50.308849 , 24.900000
52.074155 , 4.040312,51.085173 , 1.159513,51.112490 , 3.780267,51.163351 , 32.939011,51.185110 , 13.846989,51.236156 , 16.800001,51.326136 , 24.900000
53.091154 , 4.040312,52.101139 , 1.159513,52.128129 , 3.780267,52.182128 , 32.939011,52.200127 , 13.846989,52.253122 , 16.800001,52.343123 , 24.900000
54.130430 , 4.040312,53.116134 , 1.159513,53.143128 , 3.780267,53.200891 , 32.939011,53.236205 , 13.846989,53.291702 , 16.800001,53.379151 , 24.900000
55.147160 , 4.040312,54.159002 , 1.159513,54.188091 , 3.780267,54.217181 , 32.939011,54.252142 , 13.830898,54.311141 , 16.800001,54.396139 , 24.900000
56.164160 , 4.040312,55.175146 , 1.159513,55.203142 , 3.780267,55.233159 , 32.914874,55.267143 , 13.830898,55.327139 , 16.800001,55.413153 , 24.900000
57.185319 , 4.040312,56.203652 , 1.159513,56.224028 , 3.780267,56.252558 , 32.914874,56.283203 , 13.830898,56.343176 , 16.800001,56.437299 , 24.900000
58.202160 , 4.040312,57.219158 , 1.159513,57.240135 , 3.780267,57.268153 , 32.914874,57.299144 , 13.830898,57.360140 , 16.800001,57.454137 , 24.900000
59.221626 , 4.040312,58.235155 , 1.159513,58.255155 , 3.780267,58.283155 , 32.898783,58.314152 , 13.838944,58.376144 , 16.800001,58.491803 , 24.900000
60.240155 , 4.040312,59.256994 , 1.159513,59.278071 , 3.780267,59.318020 , 32.898783,59.334203 , 13.838944,59.401638 , 16.800001,59.508160 , 24.900000
61.257171 , 4.040312,60.272145 , 1.159513,60.293160 , 3.780267,60.333146 , 32.898783,60.350143 , 13.806762,60.418129 , 16.800001,60.525143 , 24.900000
62.277390 , 4.040312,61.287135 , 1.159513,61.308133 , 3.780267,61.348135 , 32.898783,61.365137 , 13.806762,61.435936 , 16.800001,61.561293 , 24.900000
63.294166 , 4.040312,62.316579 , 1.160480,62.333214 , 3.780267,62.365719 , 32.882692,62.389812 , 13.806762,62.458212 , 16.800001,62.578139 , 24.900000
64.311163 , 4.040312,63.332138 , 1.160480,63.349141 , 3.780267,63.381143 , 32.882692,63.405142 , 13.806762,63.474129 , 16.800001,63.594132 , 24.900000
NA,NA,64.347135 , 1.160480,64.364132 , 3.780267,64.396131 , 32.882692,64.420141 , 13.806762,64.496004 , 16.800001,64.610159 , 24.800001
