time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
38.877742 , 4.484999,38.928332 , 0.944904,38.902712 , 4.447298,38.974935 , 39.488065,39.009177 , 15.118182,39.119719 , 6.100000,39.163700 , 14.500000
39.894736 , 4.486933,39.943707 , 0.942970,39.917706 , 4.449231,39.990705 , 39.504156,40.024702 , 15.158409,40.135708 , 6.100000,40.179699 , 14.500000
40.911735 , 4.487899,40.958707 , 0.942970,40.932707 , 4.451164,41.005705 , 39.504156,41.053383 , 15.198637,41.152733 , 6.100000,41.199369 , 14.500000
41.934073 , 4.488866,41.982868 , 0.942970,41.965068 , 4.451164,42.029305 , 39.504156,42.068737 , 15.254956,42.169715 , 6.100000,42.215702 , 14.500000
42.950728 , 4.489833,42.998705 , 0.942970,42.980706 , 4.452131,43.044701 , 39.496110,43.083703 , 15.295183,43.185700 , 6.100000,43.231701 , 14.500000
43.967736 , 4.489833,44.013708 , 0.942970,43.995711 , 4.453098,44.069594 , 39.471974,44.113422 , 15.311274,44.215530 , 6.100000,44.261187 , 14.500000
44.987490 , 4.490800,45.050830 , 0.942970,45.024361 , 4.453098,45.084736 , 39.455883,45.128706 , 15.327365,45.231706 , 6.100000,45.277701 , 14.500000
46.009729 , 4.491766,46.066706 , 0.942970,46.039720 , 4.454065,46.100704 , 39.423701,46.143707 , 15.335411,46.248705 , 6.100000,46.307268 , 14.500000
47.026728 , 4.491766,47.086670 , 0.942970,47.057960 , 4.455031,47.121820 , 39.391519,47.158713 , 15.327365,47.292341 , 6.100000,47.323739 , 14.500000
48.044771 , 4.491766,48.101709 , 0.942970,48.073736 , 4.455998,48.137710 , 39.375428,48.173707 , 15.327365,48.313699 , 6.100000,48.339698 , 14.500000
49.061738 , 4.492733,49.116707 , 0.942970,49.088704 , 4.455998,49.152706 , 39.335200,49.188703 , 15.295183,49.343741 , 6.100000,49.375670 , 14.400001
50.078786 , 4.492733,50.137778 , 0.942970,50.121512 , 4.455998,50.167711 , 39.303018,50.206666 , 15.263001,50.360735 , 6.100000,50.392703 , 14.400001
51.095737 , 4.493700,51.152708 , 0.942970,51.136711 , 4.455998,51.182708 , 39.278881,51.221706 , 15.246910,51.377707 , 6.100000,51.409698 , 14.400001
52.111729 , 4.493700,52.167706 , 0.942970,52.151721 , 4.456965,52.197703 , 39.262790,52.236705 , 15.214728,52.394741 , 6.100000,52.426692 , 14.400001
53.133783 , 4.493700,53.189392 , 0.942970,53.167713 , 4.456965,53.240126 , 39.206472,53.274138 , 15.182546,53.410721 , 6.100000,53.443703 , 14.400001
54.150738 , 4.493700,54.204709 , 0.942970,54.182715 , 4.456965,54.255705 , 39.182335,54.289708 , 15.158409,54.427706 , 6.100000,54.460699 , 14.400001
55.167722 , 4.493700,55.219707 , 0.942970,55.198709 , 4.456965,55.270705 , 39.166244,55.318164 , 15.126227,55.460131 , 6.100000,55.481589 , 14.400001
56.188405 , 4.493700,56.249027 , 0.942970,56.218531 , 4.456965,56.299986 , 39.126016,56.333748 , 15.102091,56.476716 , 6.100000,56.497705 , 14.400001
57.205739 , 4.493700,57.264706 , 0.942970,57.235710 , 4.456965,57.314709 , 39.085789,57.348704 , 15.053818,57.492703 , 6.100000,57.513698 , 14.400001
58.222737 , 4.493700,58.279710 , 0.942970,58.250713 , 4.456965,58.337464 , 39.069698,58.376608 , 15.053818,58.524953 , 6.100000,58.557690 , 14.400001
59.246062 , 4.493700,59.301414 , 0.942970,59.278263 , 4.456965,59.352738 , 39.037516,59.391711 , 15.021636,59.540702 , 6.100000,59.573700 , 14.300000
60.262731 , 4.493700,60.329707 , 0.942970,60.293712 , 4.456965,60.367709 , 39.013379,60.406708 , 14.997499,60.572208 , 6.100000,60.605125 , 14.300000
61.278738 , 4.493700,61.352403 , 0.942970,61.321963 , 4.456965,61.384765 , 38.997288,61.421718 , 14.989453,61.588739 , 6.100000,61.621706 , 14.300000
62.298010 , 4.492733,62.367721 , 0.942970,62.337750 , 4.456965,62.399711 , 38.965106,62.436707 , 14.973362,62.605710 , 6.100000,62.638701 , 14.300000
63.314739 , 4.492733,63.382710 , 0.942970,63.353710 , 4.456965,63.414710 , 38.932924,63.451709 , 14.965317,63.630003 , 6.100000,63.655737 , 14.300000
64.337594 , 4.492733,64.399776 , 0.942970,64.384142 , 4.456965,64.429732 , 38.924878,64.471568 , 14.941180,64.646739 , 6.100000,64.672716 , 14.300000
