time, Feed Pressure [bara],time, Permeate Pressure [bara],time, Retentate Pressure [bara],time, O_2  Permeate [%],time, O_2 Retentate [%],time, Flow Meter [l/min],time, Flow Controller Range (0-50 SLPM) [l/min]
25.718701 , 3.909806,25.748679 , 1.162414,25.790677 , 3.816035,25.806675 , 34.507887,25.823675 , 14.474540,25.842671 , 16.900000,25.863668 , 29.700001
26.744544 , 3.909806,26.769763 , 1.162414,26.805691 , 3.817002,26.821679 , 34.491796,26.838679 , 14.458449,26.867242 , 16.900000,26.894964 , 29.700001
27.761709 , 3.909806,27.785679 , 1.162414,27.820674 , 3.817002,27.836674 , 34.491796,27.853682 , 14.458449,27.883676 , 16.900000,27.911672 , 29.700001
28.778701 , 3.910773,28.800691 , 1.162414,28.835685 , 3.817002,28.851678 , 34.459614,28.868675 , 14.458449,28.912892 , 16.900000,28.933048 , 29.700001
29.795702 , 3.910773,29.815686 , 1.162414,29.860067 , 3.817969,29.892550 , 34.459614,29.915851 , 14.458449,29.934561 , 16.900000,29.951741 , 29.700001
30.812713 , 3.910773,30.830686 , 1.163380,30.875681 , 3.817969,30.907679 , 34.467660,30.932679 , 14.474540,30.951677 , 16.900000,30.968645 , 29.700001
31.829712 , 3.910773,31.845686 , 1.163380,31.892471 , 3.817002,31.936060 , 34.459614,31.968542 , 14.474540,32.018791 , 16.900000,32.036750 , 29.700001
32.846691 , 3.910773,32.868539 , 1.163380,32.911684 , 3.817969,32.963722 , 34.451569,32.983701 , 14.474540,33.035674 , 16.900000,33.053670 , 29.700001
33.863710 , 3.910773,33.893682 , 1.163380,33.926678 , 3.817002,33.979678 , 34.451569,33.998680 , 14.474540,34.051677 , 16.900000,34.070671 , 29.700001
34.880710 , 3.910773,34.917649 , 1.163380,34.951238 , 3.817002,34.999898 , 34.451569,35.020477 , 14.474540,35.068693 , 16.900000,35.087686 , 29.600000
35.908087 , 3.909806,35.938234 , 1.163380,35.966719 , 3.817002,36.015684 , 34.451569,36.035679 , 14.474540,36.084673 , 16.900000,36.104674 , 29.700001
36.924712 , 3.909806,36.953684 , 1.163380,36.981681 , 3.817002,37.030679 , 34.451569,37.050678 , 14.474540,37.101672 , 16.900000,37.121669 , 29.600000
37.954723 , 3.909806,37.977129 , 1.164347,38.016505 , 3.816035,38.046720 , 34.443523,38.065695 , 14.474540,38.130082 , 16.900000,38.157889 , 29.600000
38.971716 , 3.908840,38.992678 , 1.165314,39.031680 , 3.816035,39.061679 , 34.451569,39.080677 , 14.458449,39.146675 , 17.000000,39.174673 , 29.600000
39.988712 , 3.907873,40.007683 , 1.165314,40.046678 , 3.815069,40.076677 , 34.515933,40.095676 , 14.450404,40.176482 , 17.000000,40.201801 , 29.600000
41.016921 , 3.906906,41.042774 , 1.166280,41.061704 , 3.814102,41.091685 , 34.604434,41.120932 , 14.434312,41.208760 , 17.000000,41.229683 , 29.600000
42.045715 , 3.906906,42.061684 , 1.167247,42.077681 , 3.813135,42.106679 , 34.692934,42.136681 , 14.418221,42.225677 , 17.100000,42.245672 , 29.600000
43.062704 , 3.905939,43.078685 , 1.169181,43.094682 , 3.811202,43.121679 , 34.845799,43.153621 , 14.418221,43.246923 , 17.100000,43.278912 , 29.700001
44.079705 , 3.904973,44.095684 , 1.169181,44.114254 , 3.811202,44.155084 , 35.071074,44.172339 , 14.410176,44.263711 , 17.100000,44.294679 , 29.600000
45.096722 , 3.904973,45.112685 , 1.169181,45.129684 , 3.810235,45.170682 , 35.143484,45.188679 , 14.410176,45.280677 , 17.100000,45.310673 , 29.700001
46.113704 , 3.904006,46.129683 , 1.169181,46.145681 , 3.810235,46.206064 , 35.328531,46.233896 , 14.410176,46.301765 , 17.100000,46.327684 , 29.600000
47.141103 , 3.904006,47.171959 , 1.169181,47.201195 , 3.810235,47.221679 , 35.465304,47.258687 , 14.386039,47.318676 , 17.100000,47.344677 , 29.600000
48.158695 , 3.904006,48.187687 , 1.167247,48.216684 , 3.810235,48.236683 , 35.481395,48.273678 , 14.394085,48.334681 , 17.000000,48.361678 , 29.600000
49.183831 , 3.904973,49.219007 , 1.166280,49.255156 , 3.810235,49.275383 , 35.497486,49.306768 , 14.410176,49.351695 , 17.000000,49.393347 , 29.900000
50.211404 , 3.902073,50.234730 , 1.166280,50.270694 , 3.805401,50.291680 , 35.449213,50.321681 , 14.514768,50.367678 , 17.000000,50.409679 , 30.800001
51.228705 , 3.894339,51.249697 , 1.165314,51.285686 , 3.797668,51.306685 , 35.336576,51.336653 , 15.560685,51.384680 , 17.000000,51.438930 , 30.900000
52.250710 , 3.891439,52.285564 , 1.164347,52.301746 , 3.791868,52.321688 , 35.256121,52.351680 , 16.566376,52.425652 , 16.900000,52.457951 , 30.900000
53.267705 , 3.885638,53.300686 , 1.163380,53.317680 , 3.789934,53.336678 , 35.111301,53.366680 , 18.127207,53.442676 , 16.900000,53.474676 , 30.900000
54.284714 , 3.879838,54.315689 , 1.163380,54.332685 , 3.782200,54.351683 , 34.886027,54.381681 , 19.414490,54.473961 , 16.900000,54.511570 , 30.900000
55.306765 , 3.876938,55.331695 , 1.161447,55.347687 , 3.778334,55.366684 , 34.813617,55.408029 , 19.752402,55.490726 , 16.900000,55.527682 , 30.900000
56.323699 , 3.872105,56.346698 , 1.161447,56.362686 , 3.774467,56.381680 , 34.588343,56.423682 , 20.058132,56.506679 , 16.800001,56.544673 , 30.900000
57.340706 , 3.867271,57.361685 , 1.160480,57.377680 , 3.769633,57.396683 , 34.379159,57.464542 , 19.969631,57.543940 , 16.800001,57.561743 , 30.900000
58.357707 , 3.865338,58.378545 , 1.159513,58.406052 , 3.764800,58.435056 , 34.274567,58.479727 , 19.800675,58.560693 , 16.800001,58.578679 , 30.900000
59.374697 , 3.859537,59.393706 , 1.159513,59.421683 , 3.761899,59.450685 , 34.073429,59.494684 , 19.358171,59.577677 , 16.700001,59.594674 , 30.900000
60.391706 , 3.855670,60.408695 , 1.158547,60.449291 , 3.758033,60.469014 , 33.912519,60.519199 , 18.883486,60.593711 , 16.700001,60.610682 , 30.900000
61.436289 , 3.852770,61.453047 , 1.157580,61.485785 , 3.754166,61.501710 , 33.767699,61.534682 , 18.553619,61.610679 , 16.700001,61.627676 , 30.900000
62.453708 , 3.848903,62.469688 , 1.156613,62.501687 , 3.749332,62.517685 , 33.711381,62.549684 , 18.030660,62.627680 , 16.700001,62.644676 , 30.900000
63.483098 , 3.846003,63.503271 , 1.156613,63.552778 , 3.748366,63.568780 , 33.606789,63.584715 , 17.572066,63.659420 , 16.700001,63.689195 , 30.900000
64.500724 , 3.843103,64.518701 , 1.154680,64.568684 , 3.744499,64.584684 , 33.526334,64.600683 , 17.121516,64.675680 , 16.600000,64.706680 , 30.900000
65.517708 , 3.841170,65.533689 , 1.154680,65.583685 , 3.741599,65.599685 , 33.494152,65.615696 , 16.952561,65.702990 , 16.600000,65.732519 , 30.900000
66.548538 , 3.838270,66.564774 , 1.153713,66.598701 , 3.739665,66.614692 , 33.461970,66.630690 , 16.590512,66.733768 , 16.600000,66.755698 , 30.900000
67.565720 , 3.834403,67.581686 , 1.153713,67.613693 , 3.735798,67.629687 , 33.421742,67.645690 , 16.325010,67.749681 , 16.600000,67.772681 , 30.900000
68.582708 , 3.833436,68.598692 , 1.153713,68.628687 , 3.732898,68.644687 , 33.405651,68.660684 , 16.180191,68.772755 , 16.600000,68.805707 , 30.900000
69.599710 , 3.830536,69.615691 , 1.152746,69.650528 , 3.731931,69.670758 , 33.389560,69.697203 , 15.954916,69.789699 , 16.500000,69.822683 , 30.900000
70.616722 , 3.827636,70.632689 , 1.151780,70.665687 , 3.729031,70.686686 , 33.389560,70.712687 , 15.785960,70.805682 , 16.500000,70.838686 , 30.900000
71.633726 , 3.825702,71.649692 , 1.151780,71.687020 , 3.726131,71.709663 , 33.405651,71.746815 , 15.633095,71.825773 , 16.500000,71.855696 , 30.900000
72.652527 , 3.823769,72.673785 , 1.151780,72.719131 , 3.723231,72.738758 , 33.405651,72.762710 , 15.592868,72.841686 , 16.500000,72.871678 , 30.900000
73.669712 , 3.820869,73.689693 , 1.150813,73.734690 , 3.722264,73.754687 , 33.445879,73.777686 , 15.488276,73.858681 , 16.500000,73.887679 , 30.900000
74.689765 , 3.818935,74.712177 , 1.150813,74.780470 , 3.720331,74.802533 , 33.461970,74.832785 , 15.415866,74.875693 , 16.500000,74.924328 , 31.000000
75.714091 , 3.817969,75.734474 , 1.150813,75.795711 , 3.717431,75.817689 , 33.470015,75.848691 , 15.391729,75.891687 , 16.500000,75.940681 , 30.900000
76.731714 , 3.816035,76.749690 , 1.149846,76.810687 , 3.716464,76.832693 , 33.494152,76.863689 , 15.343456,76.907682 , 16.500000,76.965494 , 30.900000
77.753214 , 3.814102,77.783852 , 1.149846,77.830776 , 3.714531,77.847717 , 33.518288,77.878691 , 15.311274,77.945130 , 16.400000,77.984793 , 30.900000
78.770713 , 3.811202,78.799710 , 1.149846,78.846699 , 3.713564,78.862699 , 33.534379,78.893689 , 15.287138,78.961681 , 16.400000,79.000680 , 30.700001
79.787711 , 3.813135,79.815690 , 1.149846,79.861687 , 3.714531,79.877690 , 33.558516,79.908686 , 15.238865,79.986625 , 16.400000,80.036999 , 30.300001
80.806376 , 3.815069,80.837777 , 1.148880,80.877694 , 3.717431,80.893700 , 33.590698,80.958180 , 14.917044,81.018723 , 16.400000,81.052687 , 30.300001
81.823711 , 3.817969,81.853692 , 1.148880,81.892688 , 3.720331,81.908688 , 33.630926,81.973701 , 14.168810,82.034684 , 16.400000,82.069684 , 30.200001
